"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","TokenValue","USDValueDayOfTx","ContractAddress","TokenName","TokenSymbol"
"0x70a2a1f94eb6022ad364d79137bef46b1b7522c0c9d4dc4376bdf3b018fa53e9","254492393","1726585358","2024-09-17 15:02:38","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,038.269526","$1,038.90","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x206f523130e1553d8264e9b1ef43773126434d7cb1c141d582de72f603f4fc7a","254556593","1726601639","2024-09-17 19:33:59","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,038.269526","$1,038.90","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xa8b94a4efe8831b0f89639191bfde056aa974684cf4f02083c5836be0bd65f98","254662676","1726628700","2024-09-18 03:05:00","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,024.539222","$1,023.78","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x6e37a177e1d7e34b1ac96cd35736ec4a91b4c9d9505508f3b7448a328e7c450f","254747391","1726650012","2024-09-18 09:00:12","0x8704ee9ab8622bbc25410c7d4717ed51f776c7f6","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","103.379308869579033575","$53.69","0x912ce59144191c1204e64559fe8253a0e49e6548","Arbitrum","ARB"
"0x9c6773d6beb21d094a22b8909f20baac66cd67f84abebf8a17c7db2e90ac9135","254799535","1726663107","2024-09-18 12:38:27","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,024.539222","$1,023.78","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x46935a6ccb54d607caba17acb2c71ad5a7e92bc72f7b53e140490b8f53f47c6e","254801271","1726663543","2024-09-18 12:45:43","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0a2854fbbd9b3ef66f17d47284e7f899b9509330","103.379308869579033575","$53.69","0x912ce59144191c1204e64559fe8253a0e49e6548","Arbitrum","ARB"
"0xb7918fedb97fb9edf4823fbfdf626124a61ec48298fa084084590c379fd53535","254801406","1726663577","2024-09-18 12:46:17","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x0000000000000000000000000000000000000000","0.000026343804459969","$0.06","0x82af49447d8a07e3bd95bd0d56f35241523fbab1","Wrapped Ether","WETH"
"0xb7e984bd2668b4157766f5b7bcf8b524a9e97543b171df01632c6b388756d757","255277460","1726783580","2024-09-19 22:06:20","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,116.897644","$1,117.37","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xc2be80b11f3eabacfee21c93dd789700d571cf8b66c756d0c536f4e3c59c0e82","255499219","1726839406","2024-09-20 13:36:46","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,116.897644","$1,116.81","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x7e0b2ffee2fa719eb7536327c953fec903bf2637936c2ce9a9dd134b686c4a7f","256317668","1727044893","2024-09-22 22:41:33","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,053.752862","$1,053.46","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xe5c23969e78a69620d03340706cd7e01f543ab2465435c3746fa73ec3289efe0","256510247","1727093284","2024-09-23 12:08:04","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0.0000465","$2.96","0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f","Wrapped BTC","WBTC"
"0xe5c23969e78a69620d03340706cd7e01f543ab2465435c3746fa73ec3289efe0","256510247","1727093284","2024-09-23 12:08:04","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","4.349613","$4.35","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xaefab51d243728a82c9222fc24183befedbf1ece6e1b27c91b62262a3952f6b6","256863545","1727182054","2024-09-24 12:47:34","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,058.102475","$1,058.71","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xf14a5730609f00d95982a826594050ce4f0edb7c4c032584846689f70d9efd9f","256866432","1727182778","2024-09-24 12:59:38","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,058.102475","$1,058.71","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x765dadb1e2740caf17ab2590ed20e587c36f5e5a5e2b24747738b0b8512c5563","256873071","1727184447","2024-09-24 13:27:27","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,058.102475","$1,058.71","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x860ea12c6d7755e43039a4959e2c46920100a5708caea01b564462ad60a02c34","256877580","1727185576","2024-09-24 13:46:16","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","964.486164","$965.04","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x58416840d5e3ac54d64964ca304158498d551264112f0f8fa61b0332d5b85729","256880412","1727186287","2024-09-24 13:58:07","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","964.486164","$965.04","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xe9686b6cbe0876e0c9981f91511ac6f4daf1a48718a60be51381cc7a43446188","256882810","1727186892","2024-09-24 14:08:12","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","995.54971","$996.12","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x7cbd8b8266ba60bf427d6e025586a54f003680c8fc8ce9846e9cd5d1a58d1739","256887971","1727188206","2024-09-24 14:30:06","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","995.54971","$996.12","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x510934c4ee59a22457c916af9755d5586304ceef761a84190c5767c56c124a37","256891424","1727189077","2024-09-24 14:44:37","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","989.522126","$990.09","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x0819324d47522df0e7f17fd1cd58b49875829a17164eccd881e2a086a56d4ddd","256895326","1727190056","2024-09-24 15:00:56","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","989.522126","$990.09","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x15e7b544ace5986d794cc15ecb737685f78af739ff83a111f8ae2915b5526d01","256964168","1727207382","2024-09-24 19:49:42","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","928.806331","$929.34","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xe8d61db5da7ec2256f1f4d24ee6d57405aed20536ae254d4fa286cce80ee25e1","257915871","1727446516","2024-09-27 14:15:16","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","928.806331","$929.05","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xda398581770b71957e650a29d1bd735d2348c8d5bd522b190a149b324a43947b","258749041","1727656229","2024-09-30 00:30:29","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","852.469474","$851.73","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x1d44fe98138c099dc30a442d15b48a3998f69542a3874070cec7616e1f5c15a2","259041707","1727729723","2024-09-30 20:55:23","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","852.46947","$851.73","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xc734f2c0767af65a7bd7daa2611e5d149ee062baae8734ac3a3bdf8c0ad7d4c7","259080505","1727739525","2024-09-30 23:38:45","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","815.396733","$814.69","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x30626327897bde919f7ef0e3394ed445cb12bd46df125671e2374c2df5288e1c","259099252","1727744248","2024-10-01 00:57:28","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","815.396737","$814.57","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xf5904682402abea14ff779cc7c8a4bc1f98ed89c7dff362fb7a1ccb2da35954d","259429323","1727827443","2024-10-02 00:04:03","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","873.327067","$873.97","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x619dcdc0b3f369f35f0658eecb37fafa420c8d2d22f94430a3b9294b511b2c11","259444747","1727831315","2024-10-02 01:08:35","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","500","$500.37","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x31a0007c0230d91c0895e96e62c62bd93bd04916d48d892581f35c4489b7eebd","259449321","1727832469","2024-10-02 01:27:49","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","500","$500.37","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xc567f9c68798b8a5c4894c891bb4c03ababfa4afd989b4001ee52c291f6b5ac6","259449935","1727832624","2024-10-02 01:30:24","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","500","$500.37","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x420da3aca0d21340829f0885072d0875d3690424e2953c881e10fc0dd0854843","259772948","1727913873","2024-10-03 00:04:33","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","510.136325","$510.04","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x238ceb61db66d46ae92009f02d6776b1cc7cdcfcb7487085bf5d4756d84aa500","259780018","1727915637","2024-10-03 00:33:57","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","800","$799.85","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x6ae27a1cbf97a9e333a17948adac3b296d272f78ad9858812941ab4d508d7a7b","260112077","1727999244","2024-10-03 23:47:24","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","802.520404","$802.37","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xbf6ed43893725697a8fe00101927272550a5a3bbaebc8713d78044f5b6034f7b","260115365","1728000072","2024-10-04 00:01:12","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","800","$799.55","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xd4367169936865a9749dc963c1b3c9f9b795160ab67ef785ef9a7d4eb2cf5d68","260329717","1728053907","2024-10-04 14:58:27","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","800","$799.55","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x6afe6faac45a2c0f53171b79b980e1c71d9fc522f7c6c9c09ab6780aa01d79b5","260362814","1728062244","2024-10-04 17:17:24","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","885.983796","$885.48","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x6a7d20f5d7682ba5b47759ee9e6a01337fa2560736d24ea747a6c62be8a1d50b","260466584","1728088593","2024-10-05 00:36:33","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","885.734199","$885.57","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xd9b56897602e9b8d35170257e7dc4ba04aab781447fb70cb67db804a5a53988d","261022095","1728229053","2024-10-06 15:37:33","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","885.734199","$885.83","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x6c02993d3d7b8c55be54b71c05540325cdf8b161da95b1e3fe16a4e46fe70786","261025471","1728229899","2024-10-06 15:51:39","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","881.892572","$881.98","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x2380a48cb22b8e438a8f74c83e700604dde71de23053ce6abf2dc91f1af71e13","261025653","1728229945","2024-10-06 15:52:25","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","881.892572","$881.98","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x9b757a400cd9a1d34e332dfea43481d3255aa8a999792eebf7eae7ebe8f42e77","261027170","1728230326","2024-10-06 15:58:46","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","668.606915","$668.68","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x589a6a1b547a831794760b72581776f31e0c4e207214a1fcafe45a7b20237354","261027449","1728230396","2024-10-06 15:59:56","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","668.606915","$668.68","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xe73778b5206452044c5ddb9e1e1b297d6b7854847148a23e66d3ac60d1537ec2","261031603","1728231439","2024-10-06 16:17:19","0x563537412ad5d49faa7fa442b9193b8238d98c3c","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,000","$1,000.10","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x2c273ac9f5444a8fa604ee6e39aca3782877ccd28ed767966910e09336903524","261150425","1728261904","2024-10-07 00:45:04","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","897.325934","$898.11","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x9c8e4372241c94daa73e2ac06608f714ee1959cab069a97c7c80777fd3aa14c8","261312056","1728302485","2024-10-07 12:01:25","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,897.325934","$1,898.99","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x607e37599bb150dd92125388e03676b1ddf56ddc415915d257da1770b203fc4d","261345728","1728310946","2024-10-07 14:22:26","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,952.397159","$1,954.11","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x6193c0465c7ae183e2bc86a82faf77de68a2d05481c27a8b99ad1d0442e93486","261390376","1728322179","2024-10-07 17:29:39","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,952.397159","$1,954.11","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x74f89abfdccb41d088eac0b7b1184ddb3fc816f3fc1b89d28555e22c5e9ef84f","261401571","1728324995","2024-10-07 18:16:35","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,919.855827","$1,921.54","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x1e253f8a420ccd56575f2910c872cca9e26f6af1c4d647292d342c1254a3b8cb","261410901","1728327341","2024-10-07 18:55:41","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,919.855827","$1,921.54","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x25a9526ca5f45911c824be3e1d02fe7f07083f4cb012f12fce975ab2a2251351","261451217","1728337565","2024-10-07 21:46:05","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,921.927733","$1,923.61","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xf6c30dd223e8253e2db7d83fdc937a763f350784701ddaaf773d0a7ea3737981","261674413","1728393638","2024-10-08 13:20:38","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,921.92634","$1,916.89","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xf19aa79c1e16e25612b8bc4132bf1c04047eafa1892f4747b5b6e690801b64b4","261992623","1728473755","2024-10-09 11:35:55","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,931.440973","$1,931.07","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xc35c2bcfe95fd940777b2a2807ea16b36159fdd09fce1b9441512218b13477a6","262038532","1728485268","2024-10-09 14:47:48","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,931.442366","$1,931.07","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x375a6234bf9bb825bb5b43274d942f4f51bde37de46851961a11cd3b911d25a9","262039071","1728485404","2024-10-09 14:50:04","0xb38e8c17e38363af6ebdcb3dae12e0243582891d","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","826,950","N/A","0x119f4168ce63fcfb471ef36f9914376929e44382","ERC-20: MOODENG","Visit moodeng.ink to claim"
"0x1aed79d1fb2d5e9dd5d61238ec8fe8a2bae7577f74138efb7da85a5ff130b33d","262044726","1728486820","2024-10-09 15:13:40","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,880.657636","$1,880.30","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x28dadf4d3c5c530768276aa607fd3e84efac87a37949f7aa0f1d1a7f4f3fcd14","262077081","1728494958","2024-10-09 17:29:18","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,880.614314","$1,880.26","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xb3e810317c4bc3781b1221237dd0b3e3c6660547ddf6016848ae8aebf6968108","262116097","1728504761","2024-10-09 20:12:41","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,935.025323","$1,934.66","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xd113ecadcd5acd1f08ccd972d071afd09c738d70c8f8daba26d14da43c8fd927","262140080","1728510838","2024-10-09 21:53:58","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,935.068645","$1,934.70","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x57eb7c6f4068646e9286fa2907418f81664ae0bd18b1e4039f118e558264d05c","262347429","1728562881","2024-10-10 12:21:21","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,935.068645","$1,933.11","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xe8a98668fd453bf20125e0aa6a42358d5b899db5388dddd7083103028ec425fe","262347715","1728562952","2024-10-10 12:22:32","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,935.068645","$1,933.11","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x0ca4d694c5e77505ed89c3ba23fc5792fdf12c0c9698f28121a14656cab8a12b","262418914","1728580825","2024-10-10 17:20:25","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,873.25116","$1,871.36","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xdffd351b57eda484034fd0afc97957828a08751d022dc8efbecc418ecc8ba707","262434118","1728584651","2024-10-10 18:24:11","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,873.25116","$1,871.36","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x72d503820cfb6656e656af4b1108cc79a5abd9297e793e11c2ecbc4b53b6200b","262462065","1728591710","2024-10-10 20:21:50","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,873.25116","$1,871.36","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xfd55f4857c54ef67f43d601160d4bf13b8be6b4202998f0817e0fe1b698656e4","262524583","1728607565","2024-10-11 00:46:05","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,873.25116","$1,872.88","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x12f5ec893c44a84aefc793e9bbefd1cf10747a2a38106bd94bed310563ab00e3","262540491","1728611561","2024-10-11 01:52:41","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,843.120227","$1,842.76","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x6894e277e9699b03f7761b7a3d27494d86dd236db214d6296cacecacf20de59e","262695335","1728650438","2024-10-11 12:40:38","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,843.120227","$1,842.76","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x7bd6b3569acdc8e290e9d091211f2b319e2cd483726355964146e897a63f05dd","262707234","1728653419","2024-10-11 13:30:19","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,814.751226","$1,814.39","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x9a913bbf1a3278c529f716f617d854b50c04c6105c1deea20a8bf127b083e6d4","263125730","1728758567","2024-10-12 18:42:47","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,814.751226","$1,814.01","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x4e3bbacd1e6787cc233556896636f63fc8f8a054c0169a46daadb987990d0d75","263173911","1728770771","2024-10-12 22:06:11","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,784.020357","$1,783.29","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xf401ef7dcf18061d7021d7dd28b456ed69abd727036aef958a95c7b5c3539305","263183405","1728773181","2024-10-12 22:46:21","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,000","$999.59","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x552743813a8a39027444cde6d1cb32c6e62b551691c836f3d9fecb73a3dcd94e","263413476","1728830927","2024-10-13 14:48:47","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","952.639527","$952.57","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xfc4e13f00bb79d87d34fd52a58f7f13f694d7ac99bbefa65d3461ff9079d6d17","263746259","1728914683","2024-10-14 14:04:43","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,736.659884","$1,736.53","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x17beed2494ff3f4259ec5d320f8540edf0efb8a5786ec25841b95d18106c073e","263893383","1728951744","2024-10-15 00:22:24","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","863.102401","$862.08","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x3e22675607504c4fab7466470dae8b1553781d11bfffe4248aad64a34095c1af","263939069","1728963233","2024-10-15 03:33:53","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","876.23046","$875.20","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0xf74d81cf45a3663810b3306c43677bbe921e18fd28907d8c6a026071a791434f","264085100","1728999930","2024-10-15 13:45:30","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,739.332861","$1,737.28","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x41d997c269e152477c19818cfa4e21e486b0a78cec457b82a09266e2540e37f7","264099455","1729003541","2024-10-15 14:45:41","0x47c031236e19d024b42f8ae6780e44a573170703","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","1,674.288146","$1,672.31","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
"0x88001254dd3b0cd3cd2b08803e69bc969c525b6217c5b6a5a6b90d7993cf2310","264109769","1729006153","2024-10-15 15:29:13","0x0a8dd68e974c371a6a6efe95cfa22a200eb7afcc","0x31ef83a530fde1b38ee9a18093a333d8bbbc40d5","1,674.288146","$1,672.31","0xaf88d065e77c8cc2239327c5edb3a432268e5831","USD Coin","USDC"
